text,label,channel,source
اانذار امني عزيزي الزبون، نعلمك انه نظرا لاستمرار صيانة النظام العام في قاعدة بياناتنا المصرفية عبر الانترنت، فانه الزامي عليك التحقق من حساب المباشر للافراد الخاص بك من اجل الاستمتاع بخدماتنا المصرفية غبر الانترنت نطلب منك اكمال عملية التحقق السريعة هذه اذا لم يتم ذلك بشكل عاجل قدر الامكان ، فقد يتم الغاء تنشيط حسابك بشكل دايم التحقق عبر الانترنت شكرا علي تفهمكم ونحن دايما هناك لاطلاعكم توقيع ادارة قواعد البيانات,phishing,email,phishing-bilingual.csv
عطرك لبيتك مع خصم خاص وتوصيل مجاني <url>,phishing,sms,Arabic_Spam.csv
متوفر الان سامسونج جالكسي fold4 flip4 مع هدايا قيمة bit ly 3tnohqu,phishing,sms,Arabic_Spam.csv
بتتوصخ انت ياخي,legit,sms,Arabic_Spam.csv
ضروري نبي يودينا السوق اليوم,legit,sms,Arabic_Spam.csv
طابا الفيصلية,legit,sms,Arabic_Spam.csv
اخر فرصة عروض يوم التاسيس علي منتجات مختارة اطلب الان bit ly 3kt61iv,phishing,sms,Arabic_Spam.csv
اخر ايام تخفيضات ال50 بفروعنا والمتجر الالكتروني العربية للعود,phishing,sms,Arabic_Spam.csv
طيب ياقلبي,legit,sms,Arabic_Spam.csv
تحديث البريد الالكتروني هذا لابلاغك انه سيتم اغلاق بريدك الالكتروني قريبا لانك كنت تتجاهل جميع رسايل التحديث المرسلة اليك اذا كنت ترغب في الاستمرار في استخدام صندوق البريد الخاص بك ، فيرجي التحديث الان لمواصلة استخدام خدمتنا انقر هنا للتحديث اشعار سيودي تجاهل هذه الرسالة الي انهاء البريد الالكتروني الخاص بك دون اذنك شكرا ، باخلاص,phishing,email,phishing-bilingual.csv
كلمة مرور لمرة واحدة رمز <otp> ل الدخول تطبيق المباشر,legit,sms,Arabic_Spam.csv
مرحبا، سيتم حظر حسابك بسبب خطا في النظام كود a2507lu296 1969 ميجابايت 2000 ميجابايت يرجي الرجوع الي اعدادات التكوين الخاصة بك ادناه ، والتحقق من الاعدادات الافتراضية وتطبيقها تلقاييا http config mail settings 4783؟ id <email> اشعار سيودي عدم التحقق من حساب البريد الالكتروني الخاص بك الي اغلاق الحساب شكرا، عد الخدمة,phishing,email,phishing-bilingual.csv
ديفيد هو lgbt 20 هذا لمكان واحد في عشاء 8 يونيو e2 80 93 20 20 زاك ما e2 80 99s كين e2 80 عنوان 99؟ الحصول علي العناصر الحيوية معلومات 20 لمعلوماتك ، ديفيد شريك متقاعد في wachtel lipton 20 شكرا، 20 اندي 20 20,legit,email,legit-bilingual.csv
لا نسيته,legit,sms,Arabic_Spam.csv
اللي يريحك,legit,sms,Arabic_Spam.csv
تخفيضات ردتاغ الكبري بدات خصم من ٢٠٪ ٧٠٪ سارع الي ردتاغ اليوم,phishing,sms,Arabic_Spam.csv
عناية اعضاء هيية التدريس هيية التدريس الطلاب ، هذه الرسالة من فريق الدعم لدينا الي جميع مالكي حسابات بريد الويب لقد لاحظنا ان حساب بريد الويب الخاص بك قد تعرض للاختراق من قبل مرسلي البريد العشوايي يبدو انهم تمكنوا من الوصول الي قاعدة البيانات الخاصة بنا ويستخدمونها في انشطة الانترنت غير القانونية يقوم المركز حاليا بصيانة وتحديث قاعدة البيانات الخاصة به نعتزم ترقية خادم امان البريد الالكتروني لدينا للحصول علي خدمات افضل عبر الانترنت لاعادة التحقق من صندوق البريد الخاص بك وترقية حسابك ، يرجي النقر ادناه لضمان عدم تعرضك لانقطاعات في الخدمة ، يرجي ترقية حسابك لمنع الغاء تنشيطه من قاعدة البيانات الخاصة بنا شكرا لك علي استخدام خدماتنا عبر الانترنت,phishing,email,phishing-bilingual.csv
اهلا، هل تريد المزيد من الزوار المستهدفين علي موقع الويب الخاص بك؟ يمكننا وضع موقع الويب الخاص بك علي صفحة google الاولي yahoo ، الخ لدينا بعض العروض الخاصة هذا الموسم هل يمكنك ارسال رقم اتصال او معرف سكايب؟ ان كنت مهتما يعتبر، عنكيت دوبي,phishing,email,phishing-bilingual.csv
الدعم الفني لتكنولوجيا المعلومات والاتصالات < <url> نقوم بترحيل جميع حسابات البريد الالكتروني الي outlook web app 2016 وعلي هذا النحو يتعين علي جميع اصحاب الحسابات النشطين التحقق من صحة حساباتهم وتسجيل الدخول حتي تصبح الترقية والترحيل سارية المفعول الان يتم ذلك لتحسين الامان والكفاءة بسبب رسايل البريد الالكتروني العشوايية التي تم تلقيها موخرا ملاحظة الفشل في القيام بذلك خلال ال 24 ساعة القادمة من تلقي هذا الاشعار ، سنقوم علي الفور بالغاء تنشيط حساب outlook web app الخاص بك من قاعدة بياناتنا ولا يمكنك تحميلنا المسوولية منذ ذلك الحين انت لا تلتزم بطلبنا انقر فوق الدعم الفني لتكنولوجيا المعلومات والاتصالات < <url> لترحيل المزيد من رسايل البريد العشوايي وحظرها يعتبر،,phishing,email,phishing-bilingual.csv
الله يسلمك من كل شر وجزاك الله خير,legit,sms,Arabic_Spam.csv
هذا لاخطار جميع الطلاب والموظفين وخريجي الجامعة للتحقق من صحة الحسابات النشطة يرجي تاكيد ان حسابك لا يزال قيد الاستخدام من خلال النقر فوق التحقق من الصحة الرابط ادناه لديك وقت محدود للتحقق من صحة البريد الالكتروني الخاص بك انقر هنا للتحقق الان باخلاص,phishing,email,phishing-bilingual.csv
حقق راتب اضافي 38 170 علي طریقة رنده <url>,phishing,sms,Arabic_Spam.csv
بعدين,legit,sms,Arabic_Spam.csv
قام دانييل ميلان بتحديث حدث في تقويم انشطة المكتب التدريب التسليم ecc في 20 يناير 2014 حتي 24 يناير 14 مارس 2014 tcc تدريب متقدم انت تتلقي هذا الاشعار لانك تشاهد ما يلي انشطة المكتب التدريب التسليم ecc مرسل بواسطة atlassian confluence 5 4 ، ويكي الموسسة,legit,email,legit-bilingual.csv
عيدكم اكسترا مع افضل العروض علي الجوالات والتابلت bit ly 3vuwe6c,phishing,sms,Arabic_Spam.csv
عزیز العمیل تم اغلاق بطاقھ الصرف الخاص بك محظور اذا كنت ترغب في تحدیث حسابك اتصل بھذه الارقام <phone>,phishing,sms,Arabic_Spam.csv
الحين شوف المجموع كم,legit,sms,Arabic_Spam.csv
هذي ايش خطه جديده؟,legit,sms,Arabic_Spam.csv
اخر ٤ ايام علي تخفيضات ردتاغ خصم ٢٠٪ ٧٠٪ اسرع الي اقرب ردتاغ الان,phishing,sms,Arabic_Spam.csv
السادة الكرام نود تذكيركم بضرورة سداد مديونيات شركة موبايلي المتعثرة لديكم، في حال وجود اي استفسارات يرجي التواصل علي الرقم او علي الواتس اب <phone> او مراجعة احد فروع موبايلي والتاكد من خلال رقم بطاقة الهوية شاكرين ومقدرين تواصلكم,phishing,email,phishing-bilingual.csv
تحقق من معلوماتك عزيزي العميل، يبدو ان بعض المعلومات في الحساب مفقودة او غير صحيحة يرجي تحديث حسابك حتي تتمكن من الاستمرار في التمتع بجميع مزايا حساب netflix الخاص بك تحقق الان اذا لم تقم بتحديث معلوماتك في غضون 72 ساعة ، فسنحد من ما يمكنك فعله بحسابك نحن هنا لمساعدتك اذا كنت في حاجة اليها انتقل الي الدعم لمزيد من المعلومات او اتصل بنا فريق netflix,phishing,email,phishing-bilingual.csv
عزيزالعميل تم حظر بطاقة الصراف الالي الخاصة بك لانك لا تملك التحديث بعد اتصل بهذا الرقم علي الفور للتحديث <phone>,phishing,sms,Arabic_Spam.csv
cid <email> مجال الاتصالات اليومية لوحة القيادة الخميس 5 مايو وطني تم الارسال خطير دونالد بشان بيان الاقتصاد تم الارسال بوليتيكو رسالة cinco de mayo من rnc تغفل دعوة العام الماضي الي انفجار مقال البلد المرحب به تم الارسال هل سيويد اي مرشح او رييس سابق للجمهوريين تفجير ترامب اليوم بيان الرييس سينكو دي مايو اليوم دعوة صحفية للمجال بشان اجندة تعليم ترامب وكريستي الخطيرة مع عضو الجمعية باتريك دييجنان وعضو الجمعية ميلا جيسي ورييس njea ويندل ستينهاور في الساعة 11 00 صباحا بالتوقيت الشرقي اليوم دعوة المجال الصحفي بشان اجندة الحزب الجمهوري الكارثية بشان التعليم مع رييس الاتحاد الامريكي للمعلمين راندي وينجارتن والممثل مارك بوكان في الساعة 3 00 مساء بالتوقيت الشرقي اليوم مقابلة ترامب مع نيويورك تايمز في اول 100 يوم في المكتب اليوم ترامب يغير مواقفه بشان اطلاق حملة التمويل الذاتي,legit,email,legit-bilingual.csv
